Concentration,lat,lgn,Date
180.37,0.356369,32.582511,5/28/2017
1141.27,0.356373,32.582504,5/28/2017
136.58,0.356473,32.582679,5/28/2017
1184.61,0.356444,32.582775,5/28/2017
886.35,0.352156,32.580543,5/28/2017
1757.29,0.3532,32.579261,5/28/2017
1411.94,0.354459,32.581912,5/28/2017
2269.06,0.356488,32.582874,5/28/2017
343.57,0.356537,32.58282,5/28/2017
1273.69,0.356534,32.582794,5/28/2017
515.7,0.356543,32.582805,5/28/2017
695.04,0.356526,32.582805,5/28/2017
712.94,0.356533,32.582813,5/28/2017
659.49,0.35654,32.582817,5/28/2017
394.37,0.356546,32.582817,5/28/2017
1037.06,0.356538,32.582832,5/28/2017
341.75,0.356534,32.582828,5/28/2017
420,0.356484,32.582775,5/28/2017
439.57,0.356444,32.582927,5/28/2017
1179.72,0.35853,32.584411,5/28/2017
1989.36,0.359942,32.585857,5/28/2017
860.59,0.35986,32.588928,5/28/2017
905.44,0.360224,32.590175,5/28/2017
1503.38,0.35965,32.588027,5/28/2017
1598.81,0.359751,32.586215,5/28/2017
2377.83,0.35836,32.584335,5/28/2017
2934.69,0.356482,32.582763,5/28/2017
1024.61,0.356361,32.582492,5/28/2017
2249.03,0.356361,32.582492,5/28/2017
2385.39,0.356357,32.582489,5/28/2017
32.46,0.35637,32.582492,5/28/2017
464.43,0.356371,32.582492,5/28/2017
644.88,0.356376,32.582492,5/28/2017
229.38,0.356372,32.582504,5/28/2017
245.33,0.356373,32.582504,5/28/2017
770.99,0.35638,32.582515,5/28/2017
825.11,0.356376,32.5825,5/28/2017
1013.91,0.356371,32.582504,5/28/2017
787.1,0.356382,32.582496,5/28/2017
823.95,0.356377,32.582519,5/28/2017
472.74,0.356366,32.582515,5/28/2017
1964.87,0.356358,32.582515,5/28/2017
2768.34,0.356354,32.582519,5/28/2017
1073.49,0.356354,32.582496,5/28/2017
1314.92,0.356364,32.582508,5/28/2017
735.81,0.356358,32.582515,5/28/2017
1107.83,0.356352,32.5825,5/28/2017
3346.31,0.356363,32.582504,5/28/2017
1217.76,0.356372,32.582504,5/28/2017
390.25,0.356352,32.582504,5/28/2017
977.66,0.356373,32.58253,5/28/2017
425.75,0.356362,32.582523,5/28/2017
793.51,0.356367,32.582534,5/28/2017
1001.86,0.356361,32.582534,5/28/2017
433.95,0.356371,32.582538,5/28/2017
595.2,0.35637,32.5825,5/28/2017
1028.63,0.356358,32.582523,5/28/2017
1119.79,0.35637,32.582496,5/28/2017
694.8,0.35637,32.582523,5/28/2017
1177.06,0.356386,32.582511,5/28/2017
445.61,0.356383,32.582508,5/28/2017
662.31,0.356373,32.582519,5/28/2017
899.49,0.356351,32.582519,5/28/2017
925.4,0.356394,32.582542,5/28/2017
328.04,0.356371,32.582542,5/28/2017
997.31,0.356369,32.58253,5/28/2017
350.36,0.356388,32.58253,5/28/2017
785.39,0.356352,32.582534,5/28/2017
991.79,0.35635,32.582519,5/28/2017
589.38,0.35635,32.582553,5/28/2017
705.03,0.356364,32.58258,5/28/2017
1118.23,0.356374,32.58255,5/28/2017
824.71,0.356365,32.582534,5/28/2017
225.65,0.356372,32.582542,5/28/2017
980.88,0.356391,32.582508,5/28/2017
732.69,0.35641,32.582538,5/28/2017
698.48,0.35638,32.58253,5/28/2017
796.03,0.356424,32.582519,5/28/2017
565.74,0.356416,32.582527,5/28/2017
395.53,0.356416,32.58253,5/28/2017
269.73,0.356398,32.582504,5/28/2017
734.25,0.356416,32.582527,5/28/2017
382.11,0.356388,32.582538,5/28/2017
467.23,0.356423,32.582523,5/28/2017
22.32,0.356404,32.582511,5/28/2017
1150.49,0.356405,32.582519,5/28/2017
782.39,0.356369,32.582534,5/28/2017
309.03,0.356388,32.582534,5/28/2017
561.48,0.356392,32.58253,5/28/2017
669.95,0.356414,32.582546,5/28/2017
618.61,0.356415,32.582546,5/28/2017
279.14,0.356384,32.582519,5/28/2017
3155.28,0.356729,32.582897,5/28/2017
485.64,0.356712,32.582916,5/28/2017
1323.6,0.356706,32.58292,5/28/2017
1547.52,0.360366,32.583629,5/28/2017
1861.96,0.364983,32.584548,5/28/2017
1881,0.367928,32.577781,5/28/2017
1977.1,0.373809,32.576423,5/28/2017
1251.36,0.380276,32.576839,5/28/2017
2596.63,0.384087,32.576431,5/28/2017
3223.07,0.388886,32.575756,5/28/2017
2431.59,0.396995,32.572357,5/28/2017
3039.62,0.402317,32.572113,5/28/2017
1651.04,0.413559,32.571372,5/28/2017
1555,0.417178,32.570842,5/28/2017
1872.95,0.417163,32.570835,5/28/2017
589.4,0.417474,32.570625,5/28/2017
1168.02,0.417485,32.570644,5/28/2017
2527.79,0.418161,32.561622,5/28/2017
2266.32,0.422744,32.560943,5/28/2017
2386.6,0.425491,32.559814,5/28/2017
2724.88,0.429501,32.557262,5/28/2017
2740.42,0.429498,32.557266,5/28/2017
1524.16,0.429514,32.557273,5/28/2017
2746.27,0.429547,32.557285,5/28/2017
1281.25,0.429526,32.557235,5/28/2017
3382.12,0.429543,32.557224,5/28/2017
3411.93,0.42954,32.557254,5/28/2017
3667.71,0.42954,32.557254,5/29/2017
3566,0.429548,32.557247,5/29/2017
3102.26,0.429516,32.5573,5/29/2017
2968.77,0.429487,32.557323,5/29/2017
3034.4,0.429515,32.5573,5/29/2017
3112.94,0.429541,32.557277,5/29/2017
2948.51,0.429546,32.557266,5/29/2017
2975.17,0.429541,32.557296,5/29/2017
2499.77,0.429631,32.557479,5/29/2017
2408.96,0.424023,32.560543,5/29/2017
2536.45,0.420706,32.56166,5/29/2017
3309.16,0.417201,32.565063,5/29/2017
3114.57,0.417606,32.569858,5/29/2017
2952.37,0.414337,32.571239,5/29/2017
2139.91,0.408204,32.572357,5/29/2017
1539.25,0.402083,32.572059,5/29/2017
1663.54,0.396263,32.573425,5/29/2017
3640.28,0.393528,32.57571,5/29/2017
2768.84,0.387391,32.575942,5/29/2017
1415.28,0.382444,32.576576,5/29/2017
1330.77,0.380563,32.576885,5/29/2017
1269.69,0.380532,32.576896,5/29/2017
1264.76,0.380544,32.5769,5/29/2017
739.31,0.380563,32.576904,5/29/2017
1143.51,0.38056,32.576908,5/29/2017
1150.52,0.380899,32.576831,5/29/2017
1394.79,0.382097,32.576641,5/29/2017
2121.91,0.382096,32.576648,5/29/2017
1034.33,0.379469,32.576763,5/29/2017
1804.11,0.373117,32.576477,5/29/2017
2331.83,0.368443,32.576904,5/29/2017
2821.38,0.366701,32.581909,5/29/2017
2626.93,0.363528,32.584209,5/29/2017
2103.43,0.357461,32.583049,5/29/2017
982.24,0.356536,32.582763,5/29/2017
996.15,0.356545,32.582786,5/29/2017
1070.43,0.35655,32.582782,5/29/2017
1292.52,0.356535,32.58279,5/29/2017
1090.09,0.356485,32.582801,5/29/2017
1502.74,0.353465,32.581462,5/29/2017
2292.8,0.352087,32.580425,5/29/2017
1956.55,0.352838,32.581058,5/29/2017
1640.46,0.352817,32.581066,5/29/2017
973.8,0.352815,32.581054,5/29/2017
763.78,0.352822,32.581016,5/29/2017
1108.02,0.355762,32.582431,5/29/2017
1675.3,0.356506,32.582824,5/29/2017
813.75,0.356517,32.582813,5/29/2017
886.17,0.356509,32.582828,5/29/2017
1224.74,0.356339,32.583084,5/29/2017
1684.74,0.354474,32.584678,5/29/2017
662.46,0.353235,32.586685,5/29/2017
900.67,0.352811,32.592769,5/29/2017
1763.13,0.355219,32.595855,5/29/2017
2205.92,0.35491,32.599334,5/29/2017
397.73,0.353091,32.60086,5/29/2017
1690.77,0.353265,32.601638,5/29/2017
692.84,0.353276,32.601657,5/29/2017
71.6,0.353268,32.601657,5/29/2017
730.82,0.353308,32.601661,5/29/2017
1815.58,0.353589,32.60054,5/29/2017
1425.57,0.355182,32.598484,5/29/2017
1260.84,0.353953,32.594181,5/29/2017
1056.73,0.352459,32.59003,5/29/2017
1557.63,0.353377,32.586524,5/29/2017
1106.59,0.35484,32.584568,5/29/2017
1529.7,0.354802,32.584537,5/29/2017
680.88,0.353468,32.586353,5/29/2017
1799.17,0.352719,32.587551,5/29/2017
2774.63,0.352647,32.588768,5/29/2017
974.76,0.352647,32.58876,5/29/2017
429.1,0.35264,32.58876,5/29/2017
2216.09,0.352708,32.593906,5/29/2017
1068.77,0.351615,32.597728,5/29/2017
1337.96,0.352123,32.597434,5/29/2017
1067.73,0.352838,32.592437,5/29/2017
819.56,0.35269,32.587478,5/29/2017
2486.37,0.354127,32.585407,5/29/2017
1096.34,0.356012,32.583484,5/29/2017
1768.65,0.356614,32.582828,5/29/2017
794.48,0.356526,32.582832,5/29/2017
575.18,0.356545,32.582809,5/29/2017
780.27,0.356503,32.582809,5/29/2017
709.72,0.356529,32.582839,5/29/2017
808.65,0.356532,32.582843,5/29/2017
863.84,0.356519,32.582832,5/29/2017
927.97,0.356521,32.582832,5/29/2017
960.48,0.356514,32.582828,5/29/2017
1651.8,0.352665,32.581043,5/29/2017
2822.56,0.349062,32.579013,5/29/2017
1045.24,0.344301,32.581192,5/29/2017
672.8,0.33941,32.584739,5/29/2017
1109.41,0.338872,32.586498,5/29/2017
660.66,0.3389,32.586456,5/29/2017
751.5,0.339009,32.586177,5/29/2017
1157.53,0.340562,32.58422,5/29/2017
1645.72,0.344831,32.580589,5/29/2017
3438.4,0.348057,32.578525,5/29/2017
3583.21,0.353981,32.581676,5/29/2017
3029.67,0.356505,32.582836,5/29/2017
1306.11,0.356542,32.58279,5/29/2017
1207.59,0.356547,32.582794,5/29/2017
2184.25,0.356548,32.582794,5/29/2017
817.53,0.356546,32.582817,5/29/2017
722.27,0.356532,32.582847,5/29/2017
777.38,0.356529,32.582832,5/29/2017
919.95,0.356548,32.582824,5/29/2017
1170.05,0.35656,32.582828,5/29/2017
938.1,0.356554,32.582824,5/29/2017
1114.62,0.356539,32.582782,5/29/2017
1555.15,0.353769,32.581565,5/29/2017
1439.71,0.349669,32.579181,5/29/2017
1470.1,0.347106,32.578018,5/29/2017
343.04,0.343447,32.576797,5/29/2017
1209.34,0.340821,32.574447,5/29/2017
987.24,0.338191,32.57452,5/29/2017
1390.87,0.334054,32.576793,5/29/2017
1209.44,0.330629,32.574542,5/29/2017
1454.08,0.325774,32.574138,5/29/2017
2259.7,0.32171,32.573963,5/29/2017
391.55,0.320254,32.573993,5/29/2017
985.46,0.320194,32.573909,5/29/2017
1245.37,0.32025,32.573913,5/29/2017
1154.36,0.320288,32.573879,5/29/2017
906.23,0.320403,32.573852,5/29/2017
498.86,0.320414,32.57381,5/29/2017
740.26,0.320381,32.573787,5/29/2017
913.27,0.320381,32.573757,5/29/2017
757.64,0.320402,32.57376,5/29/2017
154.68,0.320371,32.573764,5/29/2017
565.2,0.320391,32.573799,5/29/2017
745.03,0.320383,32.573795,5/29/2017
1226.38,0.320418,32.573863,5/29/2017
1427.35,0.320448,32.573833,5/29/2017
797.23,0.32041,32.573783,5/29/2017
223.83,0.320421,32.573844,5/29/2017
1070.11,0.320421,32.573776,5/29/2017
1855.29,0.320417,32.573764,5/29/2017
736.32,0.320431,32.573814,5/29/2017
89.87,0.320446,32.573883,5/29/2017
774.53,0.320551,32.57381,5/29/2017
730.85,0.320528,32.573871,5/29/2017
1234.38,0.320545,32.573902,5/29/2017
790.03,0.32056,32.573902,5/29/2017
804.78,0.320578,32.573787,5/29/2017
481.76,0.320543,32.573863,5/29/2017
468.14,0.320528,32.573791,5/29/2017
423.8,0.322367,32.573913,5/29/2017
1222.46,0.32867,32.574169,5/29/2017
1165.22,0.329958,32.574153,5/29/2017
811.51,0.329956,32.574153,5/29/2017
813.42,0.331678,32.575126,5/29/2017
1570.22,0.336171,32.575496,5/29/2017
1918.79,0.340678,32.574085,5/29/2017
1144.61,0.342641,32.576667,5/29/2017
1381.46,0.346661,32.577804,5/29/2017
1818.43,0.350178,32.579338,5/29/2017
2137.34,0.353972,32.581661,5/29/2017
1025.43,0.358192,32.583179,5/29/2017
2397.2,0.35879,32.583442,5/29/2017
1303.56,0.358747,32.583442,5/29/2017
1103.22,0.358548,32.583278,5/29/2017
969.66,0.356575,32.582794,5/29/2017
2632.16,0.356632,32.582767,5/29/2017
3272.45,0.354971,32.58464,5/29/2017
881.12,0.354769,32.585186,5/29/2017
505.51,0.354805,32.585189,5/29/2017
758.12,0.354788,32.585201,5/29/2017
860.8,0.354758,32.585193,5/29/2017
1269.02,0.354759,32.585178,5/29/2017
960.67,0.354736,32.585189,5/29/2017
1118.14,0.354755,32.585174,5/29/2017
685.65,0.354792,32.585208,5/29/2017
107.85,0.354784,32.585186,5/29/2017
549.15,0.355048,32.584457,5/29/2017
1832.97,0.356435,32.582775,5/29/2017
706.39,0.352377,32.580879,5/29/2017
1105.84,0.347706,32.578357,5/29/2017
2840.64,0.344569,32.576843,5/29/2017
2176.01,0.341166,32.575595,5/29/2017
1421.73,0.33836,32.574378,5/29/2017
1706.96,0.334023,32.57677,5/29/2017
714.89,0.332504,32.576297,5/29/2017
2402.11,0.328861,32.575935,5/29/2017
837.92,0.324292,32.575984,5/29/2017
608.81,0.324239,32.575939,5/29/2017
813.81,0.323793,32.576007,5/29/2017
354.37,0.322524,32.576251,5/29/2017
463.85,0.320995,32.576316,5/29/2017
343.28,0.32012,32.576366,5/29/2017
747.09,0.319272,32.57656,5/29/2017
985.85,0.318664,32.575355,5/29/2017
882.23,0.318377,32.574939,5/29/2017
1602.06,0.317872,32.574016,5/29/2017
980.94,0.31749,32.573234,5/29/2017
2825.1,0.31701,32.572288,5/29/2017
1836.32,0.316943,32.572246,5/29/2017
1219.75,0.31689,32.572162,5/29/2017
246.22,0.316863,32.572151,5/29/2017
633.45,0.316832,32.572124,5/29/2017
1384.23,0.316911,32.572177,5/29/2017
975.64,0.316909,32.572162,5/29/2017
284.23,0.316879,32.572147,5/29/2017
873.99,0.316876,32.572143,5/29/2017
1044.29,0.31688,32.572151,5/29/2017
475.02,0.316921,32.572174,5/29/2017
2775.19,0.316909,32.572162,5/29/2017
342.8,0.316933,32.572185,5/29/2017
2279.72,0.316854,32.571994,5/29/2017
1912.39,0.317204,32.572723,5/29/2017
1395.15,0.317777,32.573791,5/29/2017
938.86,0.318779,32.574119,5/29/2017
473.39,0.318478,32.575046,5/29/2017
1469.41,0.318898,32.575946,5/29/2017
597.22,0.317179,32.577758,5/29/2017
826.03,0.317179,32.577758,5/29/2017
760.06,0.317179,32.577758,5/29/2017
373.1,0.317179,32.577758,5/29/2017
611.65,0.317179,32.577758,5/29/2017
362.84,0.317179,32.577758,5/29/2017
635.4,0.316592,32.578754,5/29/2017
314.07,0.317027,32.578754,5/29/2017
528.79,0.3173,32.580154,5/29/2017
702.46,0.322821,32.577285,5/29/2017
1472.86,0.32957,32.576969,5/29/2017
1008.89,0.331286,32.579471,5/29/2017
1753.93,0.333477,32.577121,5/29/2017
1922.88,0.337501,32.574779,5/29/2017
3808.79,0.341166,32.575546,5/29/2017
2197.13,0.345217,32.577144,5/29/2017
1408.17,0.349906,32.579223,5/29/2017
2071.51,0.354284,32.581817,5/29/2017
0.62,0.357574,32.583038,5/29/2017
2576.26,0.36049,32.582298,5/29/2017
0.62,0.360123,32.58226,5/29/2017
2797.13,0.360035,32.582061,5/29/2017
417.3,0.360019,32.582061,5/29/2017
1109.27,0.359254,32.583423,5/29/2017
2049.99,0.356114,32.582618,5/29/2017
711.39,0.352274,32.580791,5/29/2017
2309.06,0.347749,32.578376,5/29/2017
3148.19,0.34338,32.58216,5/29/2017
3934.87,0.339403,32.584793,5/29/2017
2295.58,0.33866,32.586475,5/29/2017
754.12,0.338883,32.586566,5/29/2017
1193.2,0.337448,32.586677,5/29/2017
239.4,0.337454,32.586658,5/29/2017
780.93,0.334935,32.587879,5/29/2017
824.57,0.32602,32.587341,5/29/2017
1589.74,0.324655,32.586204,5/29/2017
1813.34,0.3219,32.584651,5/29/2017
2543.34,0.319417,32.583526,5/29/2017
397.33,0.319437,32.583534,5/29/2017
600.94,0.319458,32.583583,5/29/2017
428.04,0.319496,32.583572,5/29/2017
451.4,0.319498,32.583576,5/29/2017
504.79,0.319486,32.583534,5/29/2017
1141.68,0.322581,32.582172,5/29/2017
2082.93,0.327366,32.581619,5/29/2017
919.51,0.331941,32.579357,5/29/2017
908.84,0.334378,32.576515,5/29/2017
301.24,0.339028,32.574043,5/29/2017
2040.27,0.341394,32.57645,5/29/2017
3362.36,0.344897,32.577003,5/29/2017
3921.05,0.355558,32.582408,5/29/2017
3036.99,0.357134,32.582977,5/29/2017
1472.81,0.355217,32.582256,5/29/2017
2444.16,0.35149,32.580001,5/29/2017
2141.45,0.343293,32.582248,5/29/2017
786.84,0.339322,32.58456,5/29/2017
3243.71,0.345817,32.579544,5/29/2017
1743.21,0.349577,32.579143,5/29/2017
1923.47,0.356541,32.582843,5/29/2017
76.69,0.35656,32.582832,5/29/2017
2570.59,0.35656,32.582839,5/29/2017
745.85,0.356559,32.582824,5/29/2017
486.03,0.356574,32.582824,5/29/2017
718.54,0.356556,32.58282,5/29/2017
2676.19,0.356552,32.582828,5/29/2017
731.2,0.356563,32.582836,5/29/2017
2511.01,0.356555,32.582828,5/29/2017
781.39,0.35657,32.582839,5/29/2017
2468.28,0.356569,32.582839,5/29/2017
972.46,0.356562,32.582824,5/29/2017
131.03,0.356563,32.582817,5/29/2017
1005.49,0.356558,32.582817,5/29/2017
986.7,0.356543,32.582828,5/29/2017
891.27,0.356555,32.582832,5/29/2017
907.56,0.356572,32.582817,5/29/2017
2264.06,0.356549,32.582832,5/29/2017
2679.76,0.356549,32.582828,5/29/2017
542.86,0.356555,32.582828,5/29/2017
0.62,0.356551,32.58282,5/29/2017
0.62,0.356531,32.582836,5/29/2017
568.86,0.35654,32.582824,5/29/2017
886.84,0.35655,32.582809,5/29/2017
333.34,0.356555,32.582824,5/29/2017
903.91,0.356555,32.58282,5/29/2017
578.14,0.356515,32.582809,5/29/2017
895.3,0.35657,32.582786,5/29/2017
276.54,0.356606,32.582733,5/29/2017
531.38,0.35658,32.582744,5/29/2017
130.88,0.35657,32.582801,5/29/2017
1675.93,0.356553,32.582839,5/29/2017
783.88,0.356567,32.582817,5/29/2017
157.97,0.356558,32.582782,5/29/2017
1512.2,0.356525,32.58282,5/29/2017
1312.1,0.356563,32.583229,5/29/2017
917.57,0.358583,32.584442,5/29/2017
1304.97,0.359744,32.58617,5/29/2017
198.63,0.359615,32.586383,5/29/2017
209.56,0.35878,32.584564,5/29/2017
817.73,0.356534,32.582805,5/29/2017
1008.99,0.356538,32.582817,5/29/2017
1155.98,0.356528,32.582817,5/29/2017
1024.69,0.356524,32.58282,5/29/2017
1954.89,0.356544,32.58282,5/29/2017
1296.46,0.356538,32.582786,5/29/2017
1021.44,0.356547,32.582805,5/29/2017
1166.74,0.356572,32.582805,5/29/2017
820.57,0.356574,32.582817,5/29/2017
861.08,0.356577,32.582786,5/29/2017
678.85,0.356609,32.582786,5/29/2017
720.9,0.356584,32.582775,5/29/2017
743.81,0.356562,32.582809,5/29/2017
586.52,0.356552,32.582813,5/29/2017
1066.54,0.356562,32.582828,5/29/2017
683.45,0.356569,32.582798,5/29/2017
564.94,0.356566,32.582805,5/29/2017
643.43,0.356563,32.582801,5/29/2017
719.17,0.356552,32.58279,5/29/2017
716.99,0.356554,32.582809,5/29/2017
887.21,0.356596,32.582798,5/29/2017
589.73,0.356578,32.582794,5/29/2017
1053.63,0.356557,32.582836,5/29/2017
1086.69,0.356582,32.582759,5/29/2017
1041.07,0.356572,32.582775,5/29/2017
942.64,0.356541,32.582824,5/29/2017
878.23,0.358891,32.583335,5/29/2017
1326.7,0.36074,32.580745,5/29/2017
854.58,0.360247,32.575534,5/29/2017
860.12,0.359217,32.574127,5/29/2017
635.2,0.359227,32.574089,5/29/2017
533.22,0.360252,32.576045,5/29/2017
1355.13,0.360633,32.581836,5/29/2017
1690.44,0.357221,32.582996,5/29/2017
1697.19,0.356548,32.582813,5/29/2017
274.51,0.356528,32.582805,5/29/2017
616.84,0.356555,32.582805,5/29/2017
1121.57,0.356569,32.582809,5/29/2017
854.99,0.356566,32.582813,5/29/2017
410.41,0.356584,32.582817,5/29/2017
615.26,0.356556,32.582794,5/29/2017
781.84,0.356539,32.582794,5/29/2017
734.25,0.356534,32.58279,5/29/2017
383.34,0.356525,32.582775,5/29/2017
689.02,0.356525,32.582763,5/29/2017
783.79,0.356532,32.582736,5/29/2017
818.41,0.356543,32.582817,5/29/2017
1372.14,0.356533,32.582809,5/29/2017
569.11,0.356517,32.58279,5/29/2017
779.05,0.356514,32.582782,5/29/2017
259.93,0.356504,32.582763,5/29/2017
1062.32,0.35651,32.582767,5/29/2017
1318.32,0.356501,32.582756,5/29/2017
849.85,0.356543,32.582748,5/29/2017
948.12,0.356563,32.582771,5/29/2017
637.9,0.356542,32.582778,5/29/2017
1301.46,0.356544,32.582778,5/29/2017
1162.7,0.35656,32.58279,5/29/2017
882.91,0.35655,32.582771,5/29/2017
1100.87,0.356523,32.582794,5/29/2017
1562.61,0.356511,32.582767,5/29/2017
1294.48,0.356516,32.582771,5/29/2017
667.81,0.356516,32.582771,5/29/2017
368.79,0.356522,32.582813,5/29/2017
1615.75,0.354884,32.582134,5/29/2017
1159.99,0.350847,32.579696,5/29/2017
1323.15,0.345701,32.577377,5/29/2017
3619.19,0.343393,32.578174,5/29/2017
1560.03,0.34346,32.578166,5/29/2017
1910.57,0.341361,32.57645,5/29/2017
1435.01,0.339582,32.573963,5/29/2017
1607.43,0.337192,32.573543,5/29/2017
2429.93,0.334259,32.573921,5/29/2017
3664.05,0.332354,32.574169,5/29/2017
1996.32,0.331886,32.57389,5/29/2017
1876.79,0.332242,32.573814,5/29/2017
1137.52,0.333559,32.573295,5/29/2017
664.01,0.333001,32.574352,5/29/2017
1877.66,0.332506,32.57619,5/29/2017
1633.29,0.335823,32.578231,5/29/2017
3162.37,0.337219,32.583854,5/29/2017
759.85,0.338675,32.586486,5/29/2017
935.74,0.341908,32.590202,5/29/2017
2183.66,0.342509,32.593029,5/29/2017
1717.35,0.342573,32.592689,5/29/2017
2199.93,0.34183,32.589191,5/29/2017
624.94,0.339539,32.585155,5/29/2017
276.14,0.343127,32.582397,5/29/2017
2036.28,0.347313,32.578125,5/29/2017
250.13,0.352006,32.580341,5/29/2017
802.35,0.356399,32.582717,5/29/2017
554.97,0.35653,32.582702,5/29/2017
425.01,0.356533,32.582675,5/29/2017
196.07,0.356523,32.582717,5/29/2017
1395.42,0.356516,32.58271,5/29/2017
953.08,0.356521,32.582698,5/29/2017
689.5,0.356508,32.582729,5/29/2017
994.08,0.356528,32.582706,5/29/2017
848.84,0.356533,32.58271,5/29/2017
90.66,0.356529,32.582706,5/29/2017
1205.07,0.356523,32.582706,5/29/2017
1723.91,0.356518,32.582683,5/29/2017
554.02,0.356511,32.582683,5/29/2017
988.43,0.356523,32.582679,5/29/2017
1046.82,0.356531,32.582668,5/29/2017
1100.59,0.356521,32.582675,5/29/2017
475.2,0.356531,32.582672,5/29/2017
102.72,0.356537,32.582664,5/29/2017
1470.87,0.356521,32.582664,5/29/2017
2358.65,0.356528,32.582683,5/29/2017
2387.44,0.356527,32.582664,5/29/2017
362.79,0.356518,32.582668,5/29/2017
132.48,0.356506,32.582672,5/29/2017
1276.56,0.356515,32.582672,5/29/2017
2044.48,0.356504,32.582698,5/29/2017
867.17,0.356504,32.58271,5/29/2017
886.59,0.356494,32.582717,5/29/2017
1022.61,0.356509,32.582695,5/29/2017
655.62,0.356503,32.582702,5/29/2017
654.14,0.356503,32.582683,5/29/2017
735.93,0.356495,32.582702,5/29/2017
1419.24,0.356503,32.582706,5/29/2017
905.77,0.356502,32.582695,5/29/2017
925.61,0.356512,32.58271,5/29/2017
0.62,0.356514,32.582695,5/29/2017
1053,0.356509,32.582706,5/29/2017
479.96,0.356511,32.582706,5/29/2017
819.41,0.356514,32.582695,5/29/2017
483.47,0.356501,32.58271,5/29/2017
352.07,0.356498,32.58271,5/29/2017
646.52,0.356502,32.582714,5/29/2017
598.84,0.3565,32.582717,5/29/2017
737.88,0.356513,32.58271,5/29/2017
380.35,0.356513,32.582717,5/29/2017
577.58,0.356516,32.582691,5/29/2017
1155.23,0.356482,32.582691,5/29/2017
1334.29,0.355304,32.584007,5/29/2017
203.2,0.353347,32.586498,5/29/2017
1149.6,0.352932,32.587066,5/29/2017
1586.89,0.352769,32.587005,5/29/2017
735.54,0.352906,32.591136,5/29/2017
2098.34,0.352529,32.595012,5/29/2017
1848.08,0.353391,32.598155,5/29/2017
1170.84,0.353734,32.597892,5/29/2017
387.86,0.35318,32.598102,5/29/2017
433.64,0.35229,32.596458,5/29/2017
830.07,0.352895,32.591228,5/29/2017
589.47,0.349797,32.586498,5/29/2017
886.44,0.349347,32.582057,5/29/2017
797.76,0.351116,32.578418,5/29/2017
170.97,0.352367,32.57571,5/29/2017
296.66,0.352827,32.573524,5/29/2017
936.01,0.352563,32.572231,5/29/2017
721.84,0.350132,32.571121,5/29/2017
381.41,0.347637,32.573795,5/29/2017
860.48,0.348378,32.578651,5/29/2017
1006.53,0.353009,32.581211,5/29/2017
1235.26,0.356508,32.58274,5/29/2017
1418.6,0.356555,32.582733,5/29/2017
445.69,0.356559,32.582744,5/29/2017
727.13,0.356554,32.582744,5/29/2017
388.8,0.356548,32.582752,5/29/2017
853.48,0.356538,32.582752,5/29/2017
579.66,0.356541,32.582736,5/29/2017
2295.26,0.356542,32.582744,5/29/2017
348.11,0.356534,32.582733,5/29/2017
1138.53,0.356535,32.582729,5/29/2017
2175.63,0.3565,32.582824,5/29/2017
1452.19,0.356534,32.582805,5/29/2017
834.3,0.356522,32.582809,5/29/2017
1621.14,0.356512,32.582801,5/29/2017
666.45,0.356499,32.582778,5/29/2017
1012.87,0.356511,32.582794,5/29/2017
756.33,0.35652,32.582794,5/29/2017
843.58,0.356524,32.58279,5/29/2017
850.26,0.356505,32.582805,5/29/2017
872.77,0.356505,32.582805,5/29/2017
864.33,0.356501,32.582809,5/29/2017
988,0.356515,32.582817,5/29/2017
2189.58,0.356522,32.582817,5/29/2017
519.83,0.356428,32.58295,5/29/2017
356.32,0.356504,32.582824,5/29/2017
74.26,0.356479,32.582771,5/29/2017
217.46,0.354304,32.581836,5/29/2017
1426.32,0.350992,32.579761,5/29/2017
1243.87,0.34785,32.578418,5/29/2017
2439.24,0.345288,32.580154,5/29/2017
1768.32,0.341177,32.584041,5/29/2017
840.28,0.340026,32.586681,5/29/2017
2689.54,0.342909,32.590244,5/29/2017
2654.34,0.342891,32.595325,5/29/2017
3871.65,0.342898,32.595329,5/29/2017
1380.31,0.339705,32.596843,5/29/2017
581.24,0.334731,32.601749,5/29/2017
1941.09,0.334734,32.601718,5/29/2017
376.35,0.334708,32.601718,5/29/2017
722.89,0.334666,32.601711,5/29/2017
933.14,0.334659,32.601684,5/29/2017
1010.23,0.334673,32.601684,5/29/2017
82.45,0.334676,32.601692,5/29/2017
616.29,0.334664,32.601657,5/29/2017
815.75,0.334657,32.601634,5/29/2017
702.51,0.334651,32.601612,5/29/2017
826.1,0.335255,32.601394,5/29/2017
1133.86,0.338384,32.598777,5/29/2017
1447.28,0.341887,32.595451,5/29/2017
1475.15,0.342512,32.593322,5/29/2017
1518.57,0.342525,32.593299,5/29/2017
2434.6,0.341831,32.589565,5/29/2017
1617.86,0.339909,32.586444,5/29/2017
2289.89,0.34045,32.584251,5/29/2017
2856.08,0.342511,32.583049,5/29/2017
3187.64,0.343579,32.581916,5/29/2017
3249.82,0.343857,32.579734,5/29/2017
2596.71,0.342955,32.576717,5/29/2017
808.96,0.340738,32.574283,5/29/2017
1450.59,0.338707,32.573883,5/29/2017
3197.06,0.333895,32.573162,5/29/2017
2166.15,0.331464,32.572608,5/29/2017
1943.42,0.328678,32.571125,5/29/2017
